CHO,PO2,D3M,COH,MTF,COH-W,MTF-W,CHO-W,PO2-W,CHO,PO2,D3M,COH,MTF,COH-W,MTF-W,CHO-W,PO2-W,AL1,Dpp1,Kc1,AL2,Dpp2,Kc2,AL3,Dpp3,Kc3
-0.733007337,-0.7262534015,-0.5352679272,-1.001749527,-0.740179341,-0.9373263436,-1.002954715,-0.7196430432,-0.8520095215,3.445998511,3.235439173,2.721373876,2.981448103,2.424667857,4.392698862,4.468537842,4.933794592,4.419322811,68.50252139,38.97640444,19.97098797,64.31771951,33.72727276,24.07235945,67.29243643,38.10084678,18.646173
-0.7549930849,-0.7384289868,-0.5374477816,-0.9651935024,-0.7322732308,-0.9761203977,-1.008673092,-0.7702075576,-0.8485048828,3.481108845,3.410027874,2.792281309,3.153275756,2.354963526,4.589617834,4.733391602,4.798373617,4.456540575,69.35974806,38.74354005,21.80284531,66.53380291,33.38036829,23.95238683,66.78362702,38.05523781,18.65741581
-0.7450825037,-0.7120338684,-0.5563041908,-1.020945613,-0.7281434508,-0.9871779754,-0.9803002072,-0.7280180798,-0.8606967773,3.342197742,3.14547051,2.612440786,3.054461615,2.475912228,4.611195009,4.584033691,4.919398066,4.271181514,67.043344,38.67478831,19.31480722,64.92244629,33.42917389,20.73107308,67.01673564,37.95853547,18.66738742
-0.7312184235,-0.7134963483,-0.551155455,-0.9854388153,-0.7503735725,-0.9707304068,-1.002662713,-0.772222743,-0.8677272949,3.480343729,3.157844195,2.562760005,3.165154638,2.39374143,4.373955053,4.830189209,5.013853318,4.453934289,69.11220389,38.33072748,19.66891285,69.36501653,32.83858459,18.70562391,68.45493906,37.54674408,18.74128249
-0.7019160191,-0.6890746967,-0.5237936017,-0.9511481676,-0.7391003895,-0.9774389791,-1.020231514,-0.74201345,-0.8500129395,3.570287393,3.314790416,2.600394987,3.226743237,2.449241181,4.589944761,4.666237549,4.790297518,4.365737571,68.66815389,38.66103226,21.13611829,68.54883199,33.09391089,21.1262478,67.34737116,37.34215145,18.77488358
-0.732864224,-0.6903081134,-0.557414178,-0.9378420609,-0.7566984607,-0.9730437076,-1.02573089,-0.7526255272,-0.8477614746,3.426275515,3.321655816,2.734396362,2.948156969,2.532550743,4.665573851,4.885371826,4.573296232,4.455185307,68.16979225,38.71597943,21.26596097,66.39601514,33.2454038,21.8385144,68.58531264,37.84088103,18.77541862
-0.7037943784,-0.6999816248,-0.5418074904,-0.972967321,-0.7590237873,-0.9424850043,-1.033736618,-0.7320854265,-0.8483774414,3.387424613,3.340575579,2.541858916,3.24906343,2.422450264,4.660451996,4.56442334,4.997584074,4.3424895,70.02314217,38.27185011,18.42955027,70.33644278,33.0171858,20.9596626,70.02862598,37.31579682,18.78008706
-0.7576048987,-0.7011093201,-0.5323926592,-0.9897549539,-0.7244973388,-0.9558096168,-0.9823442229,-0.7782313233,-0.8769243164,3.643143461,3.355902982,2.771054658,3.224851695,2.503002819,4.541886506,4.790626465,5.005074949,4.482603436,72.22875156,37.845291,19.83148391,69.405561,32.62902316,21.06279401,72.749122,37.00862075,18.78267652
-0.744599497,-0.741900174,-0.5430779577,-0.9588266019,-0.7415187291,-0.9911799857,-1.046365715,-0.7535129483,-0.8970388184,3.384109109,3.110904023,2.710434989,3.05105684,2.372404592,4.601060275,4.74855542,4.968439889,4.236674288,69.522244,38.39138399,15.87778243,66.75546615,33.07065467,21.35888284,67.108864,37.58197588,18.78382894
-0.7108248087,-0.7278039825,-0.5589119921,-1.011478723,-0.7266366392,-0.911972567,-0.9646050865,-0.7564710186,-0.8447028809,3.424915308,3.118567724,2.716685782,3.077689747,2.397337526,4.465058683,4.861656982,4.979676201,4.346763809,67.18578195,38.34168455,17.91014968,63.54947951,33.06882936,19.33462504,64.92733506,37.98587406,18.79719356
-0.7559590982,-0.7531947473,-0.5396142627,-1.011025648,-0.751359511,-0.9361002941,-0.9623907361,-0.7345258345,-0.8477827148,3.344918155,3.418809199,2.647861947,3.192468501,2.362755068,4.565861145,4.762807129,4.968088754,4.33456639,68.54283274,38.84161094,22.88945778,67.07959447,33.46082511,21.08644833,65.67279002,38.10137598,18.80633981
-0.7112899262,-0.7273458563,-0.5248099755,-0.9960741622,-0.7726595021,-0.9449602361,-1.007675418,-0.7274449537,-0.8497580566,3.61279385,3.218036184,2.742860977,3.142910107,2.348790227,4.506687376,4.839082275,4.919983291,4.305271735,66.22907852,38.76384597,21.02643407,65.22843944,33.72108989,20.45653395,66.51526807,37.90306776,18.82646738
-0.7201629376,-0.6892861395,-0.5742378396,-0.9285420939,-0.7854580993,-0.971239333,-0.9535576681,-0.7620543763,-0.8636916504,3.342112729,3.193767796,2.543877401,3.12717248,2.347831268,4.682792002,4.716859619,4.84694726,4.443717648,69.53365215,37.80645242,15.32810036,66.94189274,32.54362178,20.26183264,67.11296006,37.16676942,18.8420152
-0.7264062459,-0.7555206189,-0.5608511264,-1.022185608,-0.7861091908,-0.9865302512,-1.043470026,-0.7501296554,-0.8303657227,3.647224081,3.21667907,2.709588527,3.204271721,2.344774587,4.581989539,4.715833496,4.924548043,4.337485431,67.62187264,38.57876636,22.70993614,65.21571914,33.28412683,19.57776792,67.60539506,38.03866749,18.85005982
-0.6977031276,-0.7431424008,-0.5299787713,-0.9649908109,-0.7774310721,-0.95487273,-0.9549081785,-0.7707714398,-0.8414212646,3.311040508,3.253201398,2.740744823,3.200829115,2.502733112,4.637294674,4.79900647,5.00080281,4.432302116,72.07585506,38.44987409,20.4300505,69.52728829,32.49968584,17.95179741,68.99586564,37.2618084,18.8503842
-0.7628643046,-0.7103775659,-0.5587381387,-1.021851763,-0.7359937532,-0.9600198242,-0.956307356,-0.7475783197,-0.8568310547,3.385214277,3.367238874,2.701123912,3.144196355,2.35064821,4.478898589,4.540936523,4.896691352,4.197162992,65.82279727,40.28820527,23.15008175,65.29044802,34.5694673,23.96565325,64.70191406,39.22947854,18.85424421
-0.7113257045,-0.7001049664,-0.5448432386,-1.01653409,-0.7627257071,-0.9065131771,-1.011812116,-0.7818364715,-0.9039206543,3.506867758,3.270883793,2.588284076,3.033805979,2.39326195,4.671240584,4.486323975,5.005426084,4.428079932,69.26587129,38.16297088,22.89406664,66.13656977,33.08151772,18.27794289,68.54391077,37.47439055,18.86299146
-0.7405028849,-0.6894799622,-0.5734220658,-0.9537950813,-0.7710038696,-0.9812559254,-0.9740708259,-0.7895459423,-0.8552592773,3.320434436,3.329399348,2.695784693,3.190047327,2.368508822,4.639092772,4.846721191,5.009288566,4.297869883,69.01455625,38.50705385,20.03442096,67.91426859,32.98227472,19.45384817,68.35316233,37.72875498,18.87291894
-0.7208963921,-0.7189410022,-0.5230313213,-1.013124102,-0.7428767198,-0.9736682988,-0.9680361128,-0.7462102122,-0.9121831055,3.633962066,3.23424172,2.644215651,3.207600835,2.355562875,4.619041255,4.856754395,4.946552488,4.453830038,70.62511502,37.84308834,17.59497566,73.71526683,32.21669446,16.93374816,68.78421564,37.04220088,18.87649119
-0.7205386094,-0.7136549304,-0.5532550693,-0.9311890076,-0.775542907,-0.9822737777,-1.042886022,-0.741699155,-0.9008833008,3.600296952,3.147067115,2.575717378,2.953074977,2.364433246,4.371884516,4.689382324,4.991029559,4.316635142,67.39999506,38.54702722,22.50132439,64.81985262,32.9809743,21.12212881,67.47184952,37.78077294,18.8825534
-0.7467461933,-0.7397857452,-0.5249972022,-0.971226558,-0.7735152222,-0.9314042936,-0.9967253335,-0.7906367307,-0.8683220215,3.467761817,3.378494936,2.63802997,3.117033816,2.532071263,4.420596624,4.731225342,5.023685092,4.392634443,68.425984,38.58159818,20.84561731,72.56468878,32.20707176,19.86695164,67.63631669,37.77551331,18.89965461
-0.7579626814,-0.7286673743,-0.5475312799,-0.9717273254,-0.7742779293,-0.941652216,-0.9915909607,-0.7431042384,-0.8426850586,3.604717623,3.432859319,2.771836007,3.087147456,2.522901218,4.644323602,4.698959473,4.996179535,4.276185584,70.89429502,38.66825096,18.58008478,66.19464296,33.24087851,20.63039565,67.57456514,37.73270753,18.9221747
-0.7639197636,-0.7364026593,-0.546394546,-0.9727527064,-0.7532755801,-0.9121576311,-1.041888348,-0.7231927276,-0.9131813965,3.49496595,3.169020426,2.583856431,3.063768,2.37480199,4.650753165,4.650959717,4.896340217,4.345929797,68.45493906,38.74567857,20.94828643,66.99304802,33.3381972,23.01482374,67.97796377,37.55329228,18.95198946
-0.7374080644,-0.7037347357,-0.5469027329,-0.9343605348,-0.761721166,-0.9700364166,-0.9968713346,-0.7313643968,-0.8513723145,3.510438301,3.24837167,2.546221448,3.134738647,2.437733673,4.596919201,4.848659424,4.992551143,4.092181791,65.820769,39.16852249,23.18458307,67.09155231,33.33973767,18.87302363,67.36100439,38.2224888,18.96756376
-0.7018265734,-0.7025541797,-0.5349335938,-1.024045602,-0.7988705828,-0.9934238875,-1.026290561,-0.7537163156,-0.857765625,3.444043214,3.223863791,2.796188055,3.103944347,2.336024086,4.610105253,4.808640625,4.921504875,4.316843645,69.46597389,38.92230527,20.56105937,66.18946877,33.32600809,19.66000034,67.11296006,37.87937643,18.97802443
-0.7399483217,-0.7102542242,-0.5508344948,-0.9387005194,-0.730580393,-0.9079936896,-0.9479609584,-0.7664545059,-0.8345925293,3.56671685,3.296429465,2.650792006,3.087071794,2.504501193,4.259748587,4.78549585,4.698300209,4.448096209,65.79643225,39.57948414,23.49246491,65.33286827,33.58790993,22.66743989,65.40696728,38.16590677,18.98444698
-0.759751595,-0.7032237488,-0.5598882459,-0.9529366228,-0.7341706972,-0.9471116059,-1.044054031,-0.7946486136,-0.911418457,3.348658723,3.258190787,2.666353876,3.043868981,2.51115397,4.492193616,4.66566748,5.01912034,4.458417101,70.923907,38.23331844,18.56217143,68.09137806,32.68458188,19.8105516,70.76595006,37.33201669,18.98501806
-0.7604582158,-0.7465959677,-0.521152367,-0.9292217068,-0.7379191236,-0.9557055183,-0.9752510017,-0.7474766361,-0.904887085,3.382791409,3.283536884,2.602446029,2.99896378,2.468929808,4.448548875,4.779396118,4.802762802,4.325965646,64.96665755,39.06516465,18.9697849,63.904036,34.00486593,26.40820951,65.71331564,38.2777512,18.99097374
-0.7206280551,-0.7453537408,-0.5329677128,-0.935457454,-0.7411466768,-0.9303864412,-1.03264161,-0.7204565125,-0.8884577637,3.397371124,3.164230613,2.767994374,3.088887675,2.561559252,4.665137949,4.839310303,4.824708725,4.285463962,69.422224,38.4791902,18.4040669,66.6999458,33.19151383,21.98207532,69.34925203,37.54700486,19.0126528
-0.7028999216,-0.6972681079,-0.5652643285,-0.9445904985,-0.7566798581,-0.9857437289,-0.9518299882,-0.7495010654,-0.8682158203,3.434861819,3.157125723,2.731856977,3.054007645,2.391403967,4.362948513,4.729743164,5.026845305,4.446532437,68.47976256,38.30095497,19.56327562,67.35326884,33.0198465,21.84796528,69.28065225,37.38917326,19.02394663
-0.7659412359,-0.7476619922,-0.5417807438,-0.9629996641,-0.7702969703,-0.9578915875,-0.9889142734,-0.7442504906,-0.912140625,3.313463377,3.346483016,2.762850492,2.987728022,2.550830898,4.665900778,4.633515625,4.981431875,4.263466908,68.85058064,39.0563767,24.73633317,66.70345038,33.4477241,18.3578934,68.06133295,37.9212506,19.03834836
-0.7374259536,-0.6902552527,-0.5688751303,-0.9735396267,-0.7371471152,-0.9152805871,-0.962293402,-0.7774918058,-0.8373325195,3.607097985,3.230090548,2.605929544,3.138294745,2.351966779,4.370140905,4.530675293,4.917993527,4.448408963,69.34933814,38.73975066,19.09443257,65.81852584,33.57662289,23.75594555,66.50198627,37.92850006,19.05589641
-0.7271039222,-0.6913300873,-0.5460468392,-0.9725142457,-0.7700551364,-0.9389456541,-0.9548230112,-0.7349140812,-0.8853566895,3.407062596,3.325008685,2.592060597,2.965256506,2.380196134,4.520200354,4.826768799,4.925133268,4.192263174,66.98194806,38.79980591,17.93111618,65.62215056,33.57440916,20.86521027,64.70995806,38.55498786,19.05615048
-0.7176226803,-0.707434986,-0.5461270792,-0.9699865624,-0.7323662438,-0.9442662459,-0.9876732639,-0.7268163637,-0.8447878418,3.40077164,3.155928269,2.765389877,2.99264603,2.364493181,4.29113357,4.854816162,5.024153271,4.411399702,66.93694225,38.44216928,20.92231131,65.80828643,32.93586956,17.61796879,69.2879132,37.56406178,19.06376347
-0.728785501,-0.715610777,-0.5236598683,-0.9726573221,-0.7600469309,-0.9320520178,-0.9647024205,-0.7602425583,-0.833572998,3.510948378,3.307925017,2.674753379,2.947854322,2.401892581,4.435853213,4.626788818,5.029771428,4.433084001,69.45347252,38.5142811,18.92441078,66.3578101,33.10609079,19.45513011,67.38026393,37.64008986,19.1280744
-0.7113793719,-0.6865902429,-0.5327136193,-0.9433981951,-0.7469692945,-0.9230532777,-1.030427259,-0.78902828,-0.9117583008,3.382663889,3.26968634,2.675730065,2.991813752,2.395119933,4.650862141,4.747757324,4.691394559,4.476765355,68.34634423,38.1043079,16.79661235,69.05402252,33.09531149,20.3182952,71.33819344,36.51320567,19.13722063
-0.7042594959,-0.700439751,-0.5624291805,-0.9399166689,-0.7894948662,-0.9077392266,-0.9898876143,-0.7420319379,-0.8433222656,3.503212203,3.404599419,2.634188337,3.004070943,2.344175237,4.645849261,4.647197266,4.937422984,4.302665449,68.31849025,38.84344471,19.18492238,67.42631865,33.60170121,20.69759847,67.26255189,38.04376854,19.15147247
-0.699393651,-0.7119986279,-0.5361104477,-0.9349566865,-0.7499085072,-0.9488234484,-1.029989256,-0.7399612887,-0.8993964844,3.47192745,3.152974551,2.703988858,3.186869537,2.496649716,4.685952295,4.700099609,4.707078578,4.424431132,69.73085025,38.16186229,17.0343634,68.75519102,33.03106384,21.2258442,67.27690506,37.30597049,19.17016021
-0.7455028984,-0.7298919809,-0.5434590979,-0.9928430198,-0.7545126538,-0.9130482519,-1.009804601,-0.7332039468,-0.8573939209,3.617087003,3.221269308,2.5834332,2.962343532,2.524789169,4.405394523,4.487065063,4.901548716,4.437306185,67.29125977,38.89873742,23.09414259,66.82091213,33.45090693,21.47391545,66.24128627,37.74181515,19.17272906
-0.7268176961,-0.7254428705,-0.5364180345,-0.9438989625,-0.7334451953,-0.988912951,-1.033858286,-0.770706732,-0.8788996582,3.329530818,3.257312655,2.745205025,3.128685713,2.33704298,4.643996676,4.857780518,4.810897424,4.347389317,71.39518607,38.26261178,19.72324802,67.49703499,32.99482031,19.59005176,68.42086292,37.89586405,19.18323707
-0.7422828539,-0.714879537,-0.5691894038,-0.9813015223,-0.7794401543,-0.9651437854,-1.046304882,-0.7777968568,-0.8571390381,3.433799158,3.418290303,2.558169579,3.219895856,2.362005881,4.615063645,4.658085571,5.024679974,4.183349676,69.19287987,37.93796398,21.52218291,65.81671256,34.19031922,26.43624248,67.5625684,38.29683805,19.20932913
-0.7535440649,-0.692633985,-0.5669894894,-1.002989522,-0.7771613343,-0.9226137506,-1.023686874,-0.7633485321,-0.8684069824,3.444978356,3.42607375,2.556509212,3.186945199,2.503062754,4.67734322,4.753572021,4.980144381,4.350516861,68.82825928,38.06920441,18.66826414,68.67312792,32.64645006,20.39848586,69.039481,37.72040138,19.21251596
-0.705189731,-0.7310989673,-0.560128966,-0.9354336079,-0.73048738,-0.9650165539,-1.042156016,-0.7329358717,-0.8600595703,3.489270085,3.228653604,2.623509899,3.238016826,2.460449014,4.627977257,4.890274414,4.652301555,4.406499884,68.35155625,38.33157378,18.51519331,67.88524056,33.02969462,21.12363886,69.90841127,37.54191979,19.21630253
-0.7612721715,-0.7143421198,-0.5530812159,-1.018632544,-0.7322174229,-0.923724135,-0.9633397434,-0.7766598485,-0.8456374512,3.503467242,3.335386614,2.570052597,3.251106295,2.463745436,4.577957441,4.777286865,4.828454162,4.475618589,68.58945352,38.80357915,19.8891117,66.29776616,33.15551791,20.95647434,68.96472025,37.64976306,19.21830863
-0.7186781393,-0.7439617419,-0.5409515967,-0.9561796882,-0.7840256982,-0.9291603918,-0.9792295323,-0.7663990421,-0.9013930664,3.349338827,3.161755876,2.729382705,3.176428227,2.357241053,4.639528675,4.805220215,4.750385199,4.469259251,68.70337656,38.79225887,22.95256517,65.3289812,32.91402928,20.72591064,71.13446452,37.52718802,19.23135812
-0.7093400104,-0.7258833765,-0.5371268215,-1.017654855,-0.7487923505,-0.9381822648,-0.9543606743,-0.7591147939,-0.8422177734,3.568842173,3.210132992,2.687580527,3.075192912,2.551070638,4.49110386,4.805448242,4.666346945,4.449034472,66.4225,39.28578598,22.0111017,66.36898966,33.47717082,21.58775364,65.85525377,38.09482187,19.24937151
-0.7505386901,-0.7167384723,-0.538210062,-0.989444955,-0.7279016169,-0.9661038053,-1.012980125,-0.7495935051,-0.892026123,3.42933598,3.40499857,2.637248621,2.98175075,2.490116808,4.317287723,4.867585693,4.977335303,4.359690987,69.172489,38.99867103,21.3856188,65.59191499,33.32656012,23.07947533,65.79237656,38.10888573,19.29389889
-0.7636156483,-0.7481905994,-0.5604231795,-0.9359582214,-0.7747988025,-0.9339720574,-1.009987102,-0.7720193757,-0.8459985352,3.639062841,3.173251428,2.657498586,3.01299902,2.40806588,4.36229466,4.588138184,4.980729605,4.440902859,66.87657662,38.57837273,21.05920772,68.00617278,33.28156518,20.35973674,66.27384577,37.80438032,19.32829194
-0.765154114,-0.6991006128,-0.5433320512,-0.9882764976,-0.7526616938,-0.9925910992,-1.003027715,-0.759410601,-0.8758623047,3.417859236,3.31614753,2.659451958,3.095772887,2.38900657,4.353358658,4.759842773,4.881709602,4.424014126,69.13506756,38.62203797,20.03107403,65.85416657,33.26529301,22.41658147,67.6526621,37.90834147,19.34163691
-0.7079357133,-0.7171349277,-0.5229711413,-0.9477262567,-0.7437231386,-0.9384945604,-0.9995845222,-0.723368363,-0.8924827881,3.314100973,3.121960509,2.666516657,3.190841775,2.369677553,4.601114763,4.731054321,4.889844224,4.463577548,70.36064102,37.32041129,16.54188306,71.21451791,32.29340743,14.86847081,67.53963306,37.2364954,19.34739532
-0.760807054,-0.7383408856,-0.5395741427,-1.02545252,-0.7931967861,-0.9645770268,-1.036875642,-0.7437143404,-0.9037932129,3.600551991,3.385360335,2.745986374,2.9794809,2.445645085,4.602585934,4.902929932,4.850692697,4.313611851,67.54168764,39.07973471,18.45581233,61.11136879,31.51918398,19.52255046,66.781584,38.34758453,19.35580913
-0.709080618,-0.7317949667,-0.5734688725,-0.9889322645,-0.7663439152,-0.9518191729,-0.9699949612,-0.7884459099,-0.8530609131,3.591583128,3.188379256,2.720690196,3.021359634,2.503931811,4.370958223,4.782132446,4.867371599,4.430217087,66.26163502,38.73878579,21.61149261,63.50679323,32.90019142,22.12739291,66.78771314,37.98004965,19.36945865
-0.7631505308,-0.6864140405,-0.5465416527,-0.930664394,-0.7523640521,-0.9751950773,-0.9901796165,-0.7295340908,-0.9033896484,3.541638041,3.225460395,2.700082113,3.205936278,2.501204771,4.372538369,4.477088867,5.00343632,4.282232167,69.94395056,38.94677298,22.01635424,66.82858127,33.65378233,26.67021578,67.387681,37.69787754,19.37949908
-0.7145636381,-0.7038228369,-0.5564379242,-0.9383905205,-0.731157074,-0.9358689641,-0.9571833627,-0.771612641,-0.8881816406,3.465126417,3.123597029,2.588349188,3.212291858,2.562817886,4.415692721,4.742056641,4.795096359,4.469467754,69.71623764,38.35939529,15.21666457,66.41365075,33.18865616,22.36147213,66.67743164,37.82033255,19.39187748
-0.7213615097,-0.7196810522,-0.5298517246,-0.9604242886,-0.7779612466,-0.9270784211,-0.9613687282,-0.7206598799,-0.9027099609,3.54979928,3.289324575,2.685496929,3.145406942,2.395719283,4.682900977,4.63397168,5.022163508,4.419010057,67.6631332,38.21020426,21.02840938,76.96519521,31.84010617,15.11491586,68.23999056,37.39717867,19.39918876
-0.7185886936,-0.7122629315,-0.5368994747,-1.007329507,-0.734710173,-0.9040610783,-0.9568670269,-0.7521448408,-0.860123291,3.580828994,3.111383004,2.795471818,3.017614381,2.403930369,4.50407196,4.779795166,4.978973932,4.312777839,67.47124194,38.4132282,19.28360391,65.57039812,33.29580328,21.25848527,66.36342564,37.79821159,19.40384228
-0.7629716394,-0.737266051,-0.549778001,-0.9806934475,-0.7943687506,-0.9688566332,-1.005023064,-0.7938351442,-0.8601870117,3.613558967,3.414338707,2.568164336,3.225759635,2.49269401,4.5580149,4.781961426,4.982134145,4.365424817,68.80287756,38.3254907,21.73614622,70.06108506,33.12048973,21.11278257,67.36721012,37.35219541,19.40968137
-0.7414152308,-0.7347463568,-0.5413394235,-1.016009476,-0.7385051059,-0.9159977104,-0.9587163745,-0.7816515921,-0.864286377,3.333611437,3.342890656,2.656652124,3.156529207,2.454994935,4.614355303,4.874198486,4.83149733,4.402434078,68.68265625,38.9203656,18.4348722,67.52730625,33.31268851,18.57360421,67.87700156,37.64814338,19.43616126
-0.7455476212,-0.6958584888,-0.5547796301,-1.008307196,-0.7575727835,-0.9431789945,-0.9545553425,-0.7290903803,-0.8624384766,3.490630292,3.431741696,2.593297733,3.137538128,2.354004567,4.54254036,4.859262695,4.968791023,4.301414432,67.14467521,39.09318097,18.98751697,67.94498827,33.3274294,20.86963772,66.69686106,37.82219595,19.44573435
-0.7035618196,-0.6954884637,-0.5549802302,-0.9491450978,-0.7812911142,-0.9556939518,-1.02753157,-0.7697453591,-0.8738869629,3.611433644,3.211649766,2.587632952,3.066643144,2.514690132,4.309659428,4.829961182,4.865674447,4.460397879,67.78640556,38.65871424,22.77187062,66.25775688,33.1477926,21.09394857,67.71849827,37.32477675,19.44893848
-0.7151629241,-0.7270727426,-0.5378957885,-1.024129063,-0.7455833999,-0.9789310581,-1.009025928,-0.791773739,-0.9015736084,3.315121128,3.249369547,2.656359118,3.134246846,2.522871251,4.415856184,4.767994751,4.980202903,4.427298046,67.54374225,38.48977198,18.78201159,69.36262085,32.96698107,16.63639143,67.584841,37.22370211,19.46655051
